id,player_name,p_code,nationality,c_code,player_url,created_at,updated_at,gender
244,Vladimir Gabrichidze,vgabr,GEO,GEO,/profile-bio/men/Vladimir_Gabrichidze/,,,M
245,Alexandre Hocevar,ahoce,BRA,BRA,/profile-bio/men/Alexandre_Hocevar/,,,M
246,Christer Allgardh,callg,SWE,SWE,/profile-bio/men/Christer_Allgardh/,,,M
249,Jesus Colas,jcola,ESP,ESP,/profile-bio/men/Jesus_Colas/,,,M
250,Stefan Lochbihler,sloch,AUT,AUT,/profile-bio/men/Stefan_Lochbihler/,,,M
252,Giorgio Carneade,gcarn,ECU,ECU,/profile-bio/men/Giorgio_Carneade/,,,M
256,Agnes Blumberga,ablum,Latvia,LVA,/profile-bio/women/Agnes_Blumberga/,,,F
257,Andres Battad,abatt,PHI,PHL,/profile-bio/men/Andres_Battad/,,,M
259,Austen Brice,abric,GBR,XXX,/profile-bio/men/Austen_Brice/,,,M
260,Joern Grunewald,jgrun,GER,DEU,/profile-bio/men/Joern_Grunewald/,,,M
261,Anna Benzon,abenz,Italy,ITA,/profile-bio/women/Anna_Benzon/,,,F
264,Mostafa Naiem,mnaie,EGY,EGY,/profile-bio/men/Mostafa_Naiem/,,,M
265,Themis Zambrzycki,tzamb,Brazil,BRA,/profile-bio/women/Themis_Zambrzycki/,,,F
266,Heleen Van Den Berg,hvand,Netherlands,NLD,/profile-bio/women/Heleen_Van_Den_Berg/,,,F
268,Spencer Kooshian,skoos,USA,USA,/profile-bio/men/Spencer_Kooshian/,,,M
269,Takayoshi Shibuya,tshib,JPN,JPN,/profile-bio/men/Takayoshi_Shibuya/,,,M
270,Jane Young,jyoun,Canada,CAN,/profile-bio/women/Jane_Young/,,,F
271,Claus Duppe,cdupp,GER,DEU,/profile-bio/men/Claus_Duppe/,,,M
272,Lisa Lusteg,llust,United States,USA,/profile-bio/women/Lisa_Lusteg/,,,F
274,Maria Pilar Valls,mpila,Brazil,BRA,/profile-bio/women/Maria_Pilar_Valls/,,,F
275,Hans Priller,hpril,AUT,AUT,/profile-bio/men/Hans_Priller/,,,M
277,Clement N'Goran,cn_2,CIV,XXX,/profile-bio/men/Clement_N,,,M
278,Justedjo Tarik,jtari,INA,IDN,/profile-bio/men/Justedjo_Tarik/,,,M
279,Gustavo Re,gre,ARG,ARG,/profile-bio/men/Gustavo_Re/,,,M
280,Peter Svensson,psven,SWE,SWE,/profile-bio/men/Peter_Svensson/,,,M
281,Janne Vilhunen,jvilh,FIN,FIN,/profile-bio/men/Janne_Vilhunen/,,,M
282,Angel Martinez,amart_2,COL,COL,/profile-bio/men/Angel_Martinez/,,,M
283,Jan Blackstad,jblac,United States,USA,/profile-bio/women/Jan_Blackstad/,,,F
285,Sergio Rico,srico,MEX,MEX,/profile-bio/men/Sergio_Rico/,,,M
286,Ricardo Cayola,rcayo,POR,PRT,/profile-bio/men/Ricardo_Cayola/,,,M
287,Alkis Papamichael,apapa,CYP,CYP,/profile-bio/men/Alkis_Papamichael/,,,M
288,Claudia Chabalgoity,cchab,Brazil,BRA,/profile-bio/women/Claudia_Chabalgoity/,,,F
289,Jeff Klaparda,jklap,USA,USA,/profile-bio/men/Jeff_Klaparda/,,,M
290,Douglas Sachs,dsach,USA,USA,/profile-bio/men/Douglas_Sachs/,,,M
292,Ricky Brown,rbrow,USA,USA,/profile-bio/men/Ricky_Brown/,,,M
294,Thilo Fritschi,tfrit_2,GER,DEU,/profile-bio/men/Thilo_Fritschi/,,,M
298,Patricio Quijano,pquij,MEX,MEX,/profile-bio/men/Patricio_Quijano/,,,M
300,Andrea Mueller,amuel,Germany,DEU,/profile-bio/women/Andrea_Mueller/,,,F
303,Felix Barrientos,fbarr,PHI,PHL,/profile-bio/men/Felix_Barrientos/,,,M
305,Alessandro Baldoni,abald,ITA,ITA,/profile-bio/men/Alessandro_Baldoni/,,,M
306,Eui-Jong Chang,ejcha,KOR,XXX,/profile-bio/men/Eui-Jong_Chang/,,,M
307,Hijiri Nakazaka,hnaka,Japan,JPN,/profile-bio/women/Hijiri_Nakazaka/,,,F
308,Elson Cantuaria,ecant,BRA,BRA,/profile-bio/men/Elson_Cantuaria/,,,M
309,Thomas Haldin,thald,SWE,SWE,/profile-bio/men/Thomas_Haldin/,,,M
310,Ayako Hirose,ahiro,Japan,JPN,/profile-bio/women/Ayako_Hirose/,,,F
312,Dierdre Herman,dherm,United States,USA,/profile-bio/women/Dierdre_Herman/,,,F
313,Debbie Ladig,dladi,United States,USA,/profile-bio/women/Debbie_Ladig/,,,F
315,Ned Caswell,ncasw,USA,USA,/profile-bio/men/Ned_Caswell/,,,M
316,XXXXXXX Suhendar,xsuhe,INA,IDN,/profile-bio/men/XXXXXXX_Suhendar/,,,M
317,Nils Holm,nholm,SWE,SWE,/profile-bio/men/Nils_Holm/,,,M
319,Daniel Bishop,dbish,GBR,XXX,/profile-bio/men/Daniel_Bishop/,,,M
321,Chris Gambino,cgamb,USA,USA,/profile-bio/men/Chris_Gambino/,,,M
322,Stefan Heckmanns,sheck,GER,DEU,/profile-bio/men/Stefan_Heckmanns/,,,M
323,Michele Fioroni,mfior,ITA,ITA,/profile-bio/men/Michele_Fioroni/,,,M
324,Darryl Shapiro,dshap,RSA,ZAF,/profile-bio/men/Darryl_Shapiro/,,,M
326,Matthew Akman,makma,CAN,CAN,/profile-bio/men/Matthew_Akman/,,,M
328,Gerald Mandl,gmand,AUT,AUT,/profile-bio/men/Gerald_Mandl/,,,M
329,Frank Salazar,fsala,USA,USA,/profile-bio/men/Frank_Salazar/,,,M
330,Robert Pellizzi,rpell,USA,USA,/profile-bio/men/Robert_Pellizzi/,,,M
331,Agustina Wibisono,awibi,Indonesia,IDN,/profile-bio/women/Agustina_Wibisono/,,,F
332,Jorg Muller,jmull,GER,DEU,/profile-bio/men/Jorg_Muller/,,,M
333,Tim Pawsat,tpaws,USA,USA,/profile-bio/men/Tim_Pawsat/,,,M
335,Juha Lemponen,jlemp,FIN,FIN,/profile-bio/men/Juha_Lemponen/,,,M
339,Scott Morse,smors,USA,USA,/profile-bio/men/Scott_Morse/,,,M
340,Jeff Hersh,jhers,USA,USA,/profile-bio/men/Jeff_Hersh/,,,M
342,Ugo Pigato,upiga,ITA,ITA,/profile-bio/men/Ugo_Pigato/,,,M
343,Tim Shadiev,tshad,RUS,RUS,/profile-bio/men/Tim_Shadiev/,,,M
344,Reiko Noguchi,rnogu,Japan,JPN,/profile-bio/women/Reiko_Noguchi/,,,F
345,Kouichi Sayama,ksaya,JPN,JPN,/profile-bio/men/Kouichi_Sayama/,,,M
346,Rodrigo Nauarro,rnaua,BOL,XXX,/profile-bio/men/Rodrigo_Nauarro/,,,M
347,Sam Kipkoech,skipk,KEN,KEN,/profile-bio/men/Sam_Kipkoech/,,,M
348,Merete Stockmann-Balling,mstoc,Denmark,DNK,/profile-bio/women/Merete_Stockmann-Balling/,,,F
349,Michael Geserer,mgese,GER,DEU,/profile-bio/men/Michael_Geserer/,,,M
350,Sandra Begijn,sbegi,Netherlands,NLD,/profile-bio/women/Sandra_Begijn/,,,F
352,David Harkness,dhark,USA,USA,/profile-bio/men/David_Harkness/,,,M
353,Ian Morgan,imorg,GBR,XXX,/profile-bio/men/Ian_Morgan/,,,M
354,Patrick Baumeler,pbaum,PER,PER,/profile-bio/men/Patrick_Baumeler/,,,M
356,Jana Koran,jkora,Netherlands,NLD,/profile-bio/women/Jana_Koran/,,,F
359,Brett Dickinson,bdick,USA,USA,/profile-bio/men/Brett_Dickinson/,,,M
360,Yue-Wei Wang,ywwan,CHN,CHN,/profile-bio/men/Yue-Wei_Wang/,,,M
361,German Lopez,glope_2,ESP,ESP,/profile-bio/men/German_Lopez/,,,M
364,James Hevron,jhevr,USA,USA,/profile-bio/men/James_Hevron/,,,M
365,Joao Zwetsch,jzwet,BRA,BRA,/profile-bio/men/Joao_Zwetsch/,,,M
366,Maria Jose Gaidano,mjose,Argentina,ARG,/profile-bio/women/Maria_Jose_Gaidano/,,,F
367,Raul Antonio Viver,ranto,ECU,ECU,/profile-bio/men/Raul_Antonio_Viver/,,,M
369,Donald Wailan,dwail,INA,IDN,/profile-bio/men/Donald_Wailan/,,,M
371,Arnaud Casagrande,acasa,FRA,FRA,/profile-bio/men/Arnaud_Casagrande/,,,M
372,Guillermo Minutella,gminu,ARG,ARG,/profile-bio/men/Guillermo_Minutella/,,,M
376,Rosalyn Nideffer,rnide,South Africa,ZAF,/profile-bio/women/Rosalyn_Nideffer/,,,F
377,Natalia Biletskaya,nbile,Ukraine,UKR,/profile-bio/women/Natalia_Biletskaya/,,,F
380,Duncan Odipo,dodip,KEN,KEN,/profile-bio/men/Duncan_Odipo/,,,M
381,Enrico Bettini,ebett,ITA,ITA,/profile-bio/men/Enrico_Bettini/,,,M
383,Jana Strnadova,jstrn,Czech Republic,CZE,/profile-bio/women/Jana_Strnadova/,,,F
384,Tami Jones,tjone,United States,USA,/profile-bio/women/Tami_Jones/,,,F
385,Cristina Cavina,ccavi,Italy,ITA,/profile-bio/women/Cristina_Cavina/,,,F
386,Sharon McNamara,smcna,Australia,AUS,/profile-bio/women/Sharon_McNamara/,,,F
387,Khalid Outaleb,kouta,MAR,MAR,/profile-bio/men/Khalid_Outaleb/,,,M
388,Adrian Targett,atarg,AUS,AUS,/profile-bio/men/Adrian_Targett/,,,M
390,Paul Hoysted,phoys,AUS,AUS,/profile-bio/men/Paul_Hoysted/,,,M
391,Wayne Davis,wdavi,AUS,AUS,/profile-bio/men/Wayne_Davis/,,,M
392,Elias Coelho,ecoel,BRA,BRA,/profile-bio/men/Elias_Coelho/,,,M
394,Yasuyo Kajita,ykaji,Japan,JPN,/profile-bio/women/Yasuyo_Kajita/,,,F
395,Naratorn Srichaphan,nsric,THA,THA,/profile-bio/men/Naratorn_Srichaphan/,,,M
398,Klaus Bergstrom,kberg,SWE,SWE,/profile-bio/men/Klaus_Bergstrom/,,,M
403,Mohamed Ridaoui,mrida,USA,USA,/profile-bio/men/Mohamed_Ridaoui/,,,M
404,Richard Lubner,rlubn,RSA,ZAF,/profile-bio/men/Richard_Lubner/,,,M
405,Karen Buchholz,kbuch,United States,USA,/profile-bio/women/Karen_Buchholz/,,,F
406,Michaela Frimmelova,mfrim,Czech Republic,CZE,/profile-bio/women/Michaela_Frimmelova/,,,F
407,Laurence Matthews,lmatt_2,GBR,XXX,/profile-bio/men/Laurence_Matthews/,,,M
408,Vojtech Flegl,vfleg,CZE,CZE,/profile-bio/men/Vojtech_Flegl/,,,M
409,Arnaud Deleval,adele,FRA,FRA,/profile-bio/men/Arnaud_Deleval/,,,M
411,Patrick Rafter,praft_2,AUS,AUS,/profile-bio/men/Patrick_Rafter/,,,M
412,Stefanie Rehmke,srehm,Germany,DEU,/profile-bio/women/Stefanie_Rehmke/,,,F
413,Marco Cacopardo,mcaco,USA,USA,/profile-bio/men/Marco_Cacopardo/,,,M
414,Vaclav Roubicek,vroub,CZE,CZE,/profile-bio/men/Vaclav_Roubicek/,,,M
417,Han-Cheol Shin,hcshi,KOR,XXX,/profile-bio/men/Han-Cheol_Shin/,,,M
418,Hernan Auguste,haugu,ARG,ARG,/profile-bio/men/Hernan_Auguste/,,,M
419,Carolina Boscardin,cbosc,Brazil,BRA,/profile-bio/women/Carolina_Boscardin/,,,F
420,Jose A. Moreno,jamor,ESP,ESP,/profile-bio/men/Jose_A._Moreno/,,,M
422,Reeka Szikszay,rszik,Hungary,HUN,/profile-bio/women/Reeka_Szikszay/,,,F
425,Michael Franchi,mfran,USA,USA,/profile-bio/men/Michael_Franchi/,,,M
426,Pierpaolo Bologna,pbolo,ITA,ITA,/profile-bio/men/Pierpaolo_Bologna/,,,M
427,David Hopper,dhopp,USA,USA,/profile-bio/men/David_Hopper/,,,M
429,Grant Adams,gadam,RSA,ZAF,/profile-bio/men/Grant_Adams/,,,M
430,Robert Lindberg,rlind,SWE,SWE,/profile-bio/men/Robert_Lindberg/,,,M
431,Pietro Pennisi,ppenn,ITA,ITA,/profile-bio/men/Pietro_Pennisi/,,,M
432,Freddie De Jesus,fdeje,PUR,PRI,/profile-bio/men/Freddie_De_Jesus/,,,M
435,Marilia Andrade,mandr_2,Brazil,BRA,/profile-bio/women/Marilia_Andrade/,,,F
437,Olivia Graveraux,ograv,France,FRA,/profile-bio/women/Olivia_Graveraux/,,,F
438,Nam-Ju Bae,njbae,KOR,XXX,/profile-bio/men/Nam-Ju_Bae/,,,M
440,Mathias Huning,mhuni,GER,DEU,/profile-bio/men/Mathias_Huning/,,,M
441,Gabrielle Villiger,gvill,Switzerland,CHE,/profile-bio/women/Gabrielle_Villiger/,,,F
442,Julija Apostoli,japos,Greece,GRC,/profile-bio/women/Julija_Apostoli/,,,F
444,James Schor,jscho,USA,USA,/profile-bio/men/James_Schor/,,,M
445,Gaston Garcia-Alonso,ggarc_2,ARG,ARG,/profile-bio/men/Gaston_Garcia-Alonso/,,,M
448,Scott Smith,ssmit_2,USA,USA,/profile-bio/men/Scott_Smith/,,,M
449,Valentin Frieden,vfrie,SUI,CHE,/profile-bio/men/Valentin_Frieden/,,,M
451,Eun-Ju Han,ejhan,South Korea,XXX,/profile-bio/women/Eun-Ju_Han/,,,F
452,Fukiko Osawa,fosaw,Japan,JPN,/profile-bio/women/Fukiko_Osawa/,,,F
453,Long Phan,lphan,USA,USA,/profile-bio/men/Long_Phan/,,,M
454,Catao De Souza,cdeso,BRA,BRA,/profile-bio/men/Catao_De_Souza/,,,M
455,Vuk Jovanovic,vjova,SRB,SRB,/profile-bio/men/Vuk_Jovanovic/,,,M
456,Victor Caldarelli,vcald,URU,URY,/profile-bio/men/Victor_Caldarelli/,,,M
457,Mauriceo Yoma,myoma,ARG,ARG,/profile-bio/men/Mauriceo_Yoma/,,,M
458,Ruben Gajardo,rgaja,CHI,CHL,/profile-bio/men/Ruben_Gajardo/,,,M
459,Raul Ranzinger,rranz,BRA,BRA,/profile-bio/men/Raul_Ranzinger/,,,M
461,Claudio Panatta,cpana,ITA,ITA,/profile-bio/men/Claudio_Panatta/,,,M
462,Pasi Virtanen,pvirt,FIN,FIN,/profile-bio/men/Pasi_Virtanen/,,,M
463,Kate Gompert,kgomp,United States,USA,/profile-bio/women/Kate_Gompert/,,,F
466,Jillian Alexander-Brower,jalex,Canada,CAN,/profile-bio/women/Jillian_Alexander-Brower/,,,F
467,Sandra Reichel,sreic,Austria,AUT,/profile-bio/women/Sandra_Reichel/,,,F
468,Rodrigo Faria,rfari,BRA,BRA,/profile-bio/men/Rodrigo_Faria/,,,M
469,Paul Ricar,prica,GER,DEU,/profile-bio/men/Paul_Ricar/,,,M
471,Sylvia Schenck,ssche_2,United States,USA,/profile-bio/women/Sylvia_Schenck/,,,F
472,Javier Ruiz,jruiz,MEX,MEX,/profile-bio/men/Javier_Ruiz/,,,M
473,Sabrina Lucchi,slucc,Italy,ITA,/profile-bio/women/Sabrina_Lucchi/,,,F
476,Filippo Pietralunga,fpiet,ITA,ITA,/profile-bio/men/Filippo_Pietralunga/,,,M
477,Michael Nugent,mnuge,IRL,IRL,/profile-bio/men/Michael_Nugent/,,,M
478,Jeong-Myung Lee,jmlee,South Korea,XXX,/profile-bio/women/Jeong-Myung_Lee/,,,F
480,Andreea Ehritt-Vanc,aehri,Romania,ROM,/profile-bio/women/Andreea_Ehritt-Vanc/,,,F
481,Alex Nizet,anize,USA,USA,/profile-bio/men/Alex_Nizet/,,,M
485,Gilles Ganancia,ggana,MON,MCO,/profile-bio/men/Gilles_Ganancia/,,,M
487,Julie Foillard,jfoil,France,FRA,/profile-bio/women/Julie_Foillard/,,,F
488,Rita Pichardo,rpich,Cuba,CUB,/profile-bio/women/Rita_Pichardo/,,,F
489,Krisna Summa,ksumm,Thailand,THA,/profile-bio/women/Krisna_Summa/,,,F
490,Allison Cooper,acoop,United States,USA,/profile-bio/women/Allison_Cooper/,,,F
491,Daniel Heryanto,dhery,INA,IDN,/profile-bio/men/Daniel_Heryanto/,,,M
493,Peter Hruncak,phrun,CZE,CZE,/profile-bio/men/Peter_Hruncak/,,,M
495,Sylvia Freye,sfrey,Germany,DEU,/profile-bio/women/Sylvia_Freye/,,,F
496,Patti O'Reilly,po,United States,XXX,/profile-bio/women/Patti_O,,,F
499,Jason Netter,jnett,USA,USA,/profile-bio/men/Jason_Netter/,,,M
500,Scott McTeer,smcte,USA,USA,/profile-bio/men/Scott_McTeer/,,,M
502,Desiree Leupold,dleup,Austria,AUT,/profile-bio/women/Desiree_Leupold/,,,F
503,Denia Salu,dsalu,Brazil,BRA,/profile-bio/women/Denia_Salu/,,,F
504,Yves N'Goran,yvesn,CIV,XXX,/profile-bio/men/Yves_N,,,M
507,Roger Pettersson,rpett,SWE,SWE,/profile-bio/men/Roger_Pettersson/,,,M
508,Nelly Pardo,npard,Venezuela,XXX,/profile-bio/women/Nelly_Pardo/,,,F
510,Greg Failla,gfail,USA,USA,/profile-bio/men/Greg_Failla/,,,M
511,John Sobel,jsobe,USA,USA,/profile-bio/men/John_Sobel/,,,M
513,Yoshikazu Okada,yokad,INA,IDN,/profile-bio/men/Yoshikazu_Okada/,,,M
514,Catherine Mothes,cmoth_2,France,FRA,/profile-bio/women/Catherine_Mothes/,,,F
515,Eddie Siegenthaler,esieg,ESP,ESP,/profile-bio/men/Eddie_Siegenthaler/,,,M
517,Andreas Fikas,afika,GRE,GRC,/profile-bio/men/Andreas_Fikas/,,,M
518,Paul Mancini,pmanc,USA,USA,/profile-bio/men/Paul_Mancini/,,,M
519,Wittaya Samrej,wsamr,THA,THA,/profile-bio/men/Wittaya_Samrej/,,,M
520,Gustavo Luza,gluza,ARG,ARG,/profile-bio/men/Gustavo_Luza/,,,M
521,Scott Patridge,spatr,USA,USA,/profile-bio/men/Scott_Patridge/,,,M
523,Ana-Belen Quintana,abqui,Spain,ESP,/profile-bio/women/Ana-Belen_Quintana/,,,F
524,Karathozuvu Ramesh,krame,IND,IND,/profile-bio/men/Karathozuvu_Ramesh/,,,M
525,Michael Oberleitner,mober,AUT,AUT,/profile-bio/men/Michael_Oberleitner/,,,M
526,Alessandro De Minicis,ademi,ITA,ITA,/profile-bio/men/Alessandro_De_Minicis/,,,M
530,Glenny Schaap,gscha_2,NED,NLD,/profile-bio/men/Glenny_Schaap/,,,M
532,Hidehiko Tanizawa,htani,JPN,JPN,/profile-bio/men/Hidehiko_Tanizawa/,,,M
533,Tom Toomey,ttoom,USA,USA,/profile-bio/men/Tom_Toomey/,,,M
535,Paul Torre,ptorr,FRA,FRA,/profile-bio/men/Paul_Torre/,,,M
536,Marcelo Saliola,msali,BRA,BRA,/profile-bio/men/Marcelo_Saliola/,,,M
537,Goran Mihajlovic,gmiha,YUG,XXX,/profile-bio/men/Goran_Mihajlovic/,,,M
538,Karl Hale,khale,CAN,CAN,/profile-bio/men/Karl_Hale/,,,M
540,William Laban,wlaba,USA,USA,/profile-bio/men/William_Laban/,,,M
541,Karin Balekova,kbale,Czech Republic,CZE,/profile-bio/women/Karin_Balekova/,,,F
542,Alessandro Fornaro,aforn,ITA,ITA,/profile-bio/men/Alessandro_Fornaro/,,,M
543,Paul Robinson,probi,GBR,XXX,/profile-bio/men/Paul_Robinson/,,,M
544,Chris Cocotos,ccoco,USA,USA,/profile-bio/men/Chris_Cocotos/,,,M
545,Simona Isidori,sisid,Italy,ITA,/profile-bio/women/Simona_Isidori/,,,F
546,Carlos Horta,chort,BRA,BRA,/profile-bio/men/Carlos_Horta/,,,M
547,Fernando Perez-Pascal,fpere,MEX,MEX,/profile-bio/men/Fernando_Perez-Pascal/,,,M
550,Bing Pan,bpan,CHN,CHN,/profile-bio/men/Bing_Pan/,,,M
553,Hiromi Yoshihara,hyosh,Japan,JPN,/profile-bio/women/Hiromi_Yoshihara/,,,F
556,Irawati Moerid,imoer,Indonesia,IDN,/profile-bio/women/Irawati_Moerid/,,,F
557,Jiu-Hua Zhang,jhzha,CHN,CHN,/profile-bio/men/Jiu-Hua_Zhang/,,,M
558,Stefania Indemini,sinde,Italy,ITA,/profile-bio/women/Stefania_Indemini/,,,F
560,Nana Smith,nsmit,Japan,JPN,/profile-bio/women/Nana_Smith/,,,F
562,Kevin Lubbers,klubb,USA,USA,/profile-bio/men/Kevin_Lubbers/,,,M
564,Caroline Schneider,cschn,Germany,DEU,/profile-bio/women/Caroline_Schneider/,,,F
565,Marcus Barbosa,mbarb,BRA,BRA,/profile-bio/men/Marcus_Barbosa/,,,M
566,Marianne Werdel Witmeyer,mwwit,United States,USA,/profile-bio/women/Marianne_Werdel_Witmeyer/,,,F
568,Jeff Neuman,jneum,USA,USA,/profile-bio/men/Jeff_Neuman/,,,M
569,Ann Wunderlich,awund,United States,USA,/profile-bio/women/Ann_Wunderlich/,,,F
570,Tom Furukrantz,tfuru,SWE,SWE,/profile-bio/men/Tom_Furukrantz/,,,M
571,Gernot Boehm,gboeh,AUT,AUT,/profile-bio/men/Gernot_Boehm/,,,M
572,Ginger Nielsen,gniel,United States,USA,/profile-bio/women/Ginger_Nielsen/,,,F
574,Paul Koscielski,pkosc,USA,USA,/profile-bio/men/Paul_Koscielski/,,,M
575,Ignace Rotman,irotm,SUI,CHE,/profile-bio/men/Ignace_Rotman/,,,M
578,Howard Endelman,hende,USA,USA,/profile-bio/men/Howard_Endelman/,,,M
579,Carsten Krammenschneider,ckram,GER,DEU,/profile-bio/men/Carsten_Krammenschneider/,,,M
580,Anne Grousbeck,agrou,United States,USA,/profile-bio/women/Anne_Grousbeck/,,,F
581,Mihai Vanta,mvant,ROU,ROM,/profile-bio/men/Mihai_Vanta/,,,M
584,Marisa Sanchez Vicario,msvic,Spain,ESP,/profile-bio/women/Marisa_Sanchez_Vicario/,,,F
586,Elena Wagner,ewagn,Germany,DEU,/profile-bio/women/Elena_Wagner/,,,F
588,Janine Thompson,jthom_2,Australia,AUS,/profile-bio/women/Janine_Thompson/,,,F
589,Johan Dysholm,jdysh,SWE,SWE,/profile-bio/men/Johan_Dysholm/,,,M
590,Thomas Bischof,tbisc,AUT,AUT,/profile-bio/men/Thomas_Bischof/,,,M
592,Toni Gaddie,tgadd,South Africa,ZAF,/profile-bio/women/Toni_Gaddie/,,,F
593,Kurt Streeter,kstre,USA,USA,/profile-bio/men/Kurt_Streeter/,,,M
595,Hernan Chousa,hchou,ARG,ARG,/profile-bio/men/Hernan_Chousa/,,,M
596,Sang-Yoon Lee,sylee,KOR,XXX,/profile-bio/men/Sang-Yoon_Lee/,,,M
598,Leigh Anne Eldredge,lanne,United States,USA,/profile-bio/women/Leigh_Anne_Eldredge/,,,F
599,Pelle Sjoeden,psjoe,SWE,SWE,/profile-bio/men/Pelle_Sjoeden/,,,M
601,Nathalie Phan Thanh,nphan,France,FRA,/profile-bio/women/Nathalie_Phan_Thanh/,,,F
603,Lars Holmblad,lholm,SWE,SWE,/profile-bio/men/Lars_Holmblad/,,,M
604,Jin Choi,jchoi,South Korea,XXX,/profile-bio/women/Jin_Choi/,,,F
605,Lutz Mieschke,lmies,GER,DEU,/profile-bio/men/Lutz_Mieschke/,,,M
607,Manuel Nicolae,mnico,ROU,ROM,/profile-bio/men/Manuel_Nicolae/,,,M
609,Jolene Watanabe-Giltz,jwata_2,United States,USA,/profile-bio/women/Jolene_Watanabe-Giltz/,,,F
610,Brent Haygarth,bhayg,RSA,ZAF,/profile-bio/men/Brent_Haygarth/,,,M
611,Roland Stadler,rstad,SUI,CHE,/profile-bio/men/Roland_Stadler/,,,M
613,Peter Ballauff,pball,GER,DEU,/profile-bio/men/Peter_Ballauff/,,,M
615,William O'Neil,wo,AUS,XXX,/profile-bio/men/William_O,,,M
616,Mario Carnevale,mcarn,ITA,ITA,/profile-bio/men/Mario_Carnevale/,,,M
617,Lynn Nabors,lnabo,United States,USA,/profile-bio/women/Lynn_Nabors/,,,F
618,Nicolas Kischkewitz,nkisc,FRA,FRA,/profile-bio/men/Nicolas_Kischkewitz/,,,M
619,Silvio Moine,smoin,ITA,ITA,/profile-bio/men/Silvio_Moine/,,,M
620,John Rigas,jriga,GRE,GRC,/profile-bio/men/John_Rigas/,,,M
621,Fredrik Waern,fwaer,SWE,SWE,/profile-bio/men/Fredrik_Waern/,,,M
622,Holger Speker,hspek,GER,DEU,/profile-bio/men/Holger_Speker/,,,M
623,Marco Seruca,mseru,POR,PRT,/profile-bio/men/Marco_Seruca/,,,M
624,Jenny Klemm,jklem,Germany,DEU,/profile-bio/women/Jenny_Klemm/,,,F
625,Iluminada Concepcion,iconc,Cuba,CUB,/profile-bio/women/Iluminada_Concepcion/,,,F
627,Cristian Araya,caray,CHI,CHL,/profile-bio/men/Cristian_Araya/,,,M
628,Joey Blake,jblak_2,USA,USA,/profile-bio/men/Joey_Blake/,,,M
629,Andreas Ehrnvall,aehrn,SWE,SWE,/profile-bio/men/Andreas_Ehrnvall/,,,M
630,Robyn Mawdsley,rmawd,Australia,AUS,/profile-bio/women/Robyn_Mawdsley/,,,F
631,Glen Richards,grich,CAN,CAN,/profile-bio/men/Glen_Richards/,,,M
635,Fabio Silberberg,fsilb,BRA,BRA,/profile-bio/men/Fabio_Silberberg/,,,M
636,Gerhard Kochl,gkoch,AUT,AUT,/profile-bio/men/Gerhard_Kochl/,,,M
637,Kirsten Dreyer,kdrey,United States,USA,/profile-bio/women/Kirsten_Dreyer/,,,F
639,Masayoshi Takeyari,mtake,JPN,JPN,/profile-bio/men/Masayoshi_Takeyari/,,,M
641,Jeff Spier,jspie,USA,USA,/profile-bio/men/Jeff_Spier/,,,M
642,Gerardo Martinez,gmart,MEX,MEX,/profile-bio/men/Gerardo_Martinez/,,,M
647,Shoichi Tatsuno,stats,JPN,JPN,/profile-bio/men/Shoichi_Tatsuno/,,,M
648,Al Parker,apark_2,USA,USA,/profile-bio/men/Al_Parker/,,,M
649,Shai Friedman,sfrie,ISR,ISR,/profile-bio/men/Shai_Friedman/,,,M
650,Yoshiko Wauke,ywauk,Japan,JPN,/profile-bio/women/Yoshiko_Wauke/,,,F
653,Gap-Taik Ro,gtro,KOR,XXX,/profile-bio/men/Gap-Taik_Ro/,,,M
654,Simon Touzil,stouz,GER,DEU,/profile-bio/men/Simon_Touzil/,,,M
657,Michelle Casati,mcasa_2,United States,USA,/profile-bio/women/Michelle_Casati/,,,F
662,Michele Strebel,mstre_2,Switzerland,CHE,/profile-bio/women/Michele_Strebel/,,,F
663,Laurent Guersan,lguer,FRA,FRA,/profile-bio/men/Laurent_Guersan/,,,M
664,Krisztian Keresztes,kkere,HUN,HUN,/profile-bio/men/Krisztian_Keresztes/,,,M
665,Cesar Kist,ckist,BRA,BRA,/profile-bio/men/Cesar_Kist/,,,M
667,Sofia Prazeres,spraz,Portugal,PRT,/profile-bio/women/Sofia_Prazeres/,,,F
668,Lesley O'Halloran,lo,Ireland,XXX,/profile-bio/women/Lesley_O,,,F
669,Gabriela Castro,gcast,Argentina,ARG,/profile-bio/women/Gabriela_Castro/,,,F
671,Alessandra Kaul,akaul,Brazil,BRA,/profile-bio/women/Alessandra_Kaul/,,,F
672,Doug Pielet,dpiel,USA,USA,/profile-bio/men/Doug_Pielet/,,,M
673,Inmaculada Varas,ivara_2,Spain,ESP,/profile-bio/women/Inmaculada_Varas/,,,F
674,Isabela Petrov,ipetr,Mexico,MEX,/profile-bio/women/Isabela_Petrov/,,,F
675,Roland So,rso,PHI,PHL,/profile-bio/men/Roland_So/,,,M
677,Carlos Chabalgoity,cchab_2,BRA,BRA,/profile-bio/men/Carlos_Chabalgoity/,,,M
678,Halle Carroll,hcarr,United States,USA,/profile-bio/women/Halle_Carroll/,,,F
681,Adrian Marcu,amarc,ROU,ROM,/profile-bio/men/Adrian_Marcu/,,,M
683,Clayton Johnson,cjohn,RSA,ZAF,/profile-bio/men/Clayton_Johnson/,,,M
